coach_id,country_id,cup_id,Coach Name
563,ARG,1930,OLAZAR Francisco (ARG)
564,ARG,1930,OLAZAR Francisco (ARG)
565,ARG,1930,OLAZAR Francisco (ARG)
566,ARG,1930,OLAZAR Francisco (ARG)
567,USA,1930,MILLAR Bob (USA)
568,ARG,1930,OLAZAR Francisco (ARG)
569,USA,1930,MILLAR Bob (USA)
570,ARG,1930,OLAZAR Francisco (ARG)
571,USA,1930,MILLAR Bob (USA)
572,ARG,1930,OLAZAR Francisco (ARG)
573,USA,1930,MILLAR Bob (USA)
574,ARG,1930,OLAZAR Francisco (ARG)
575,USA,1930,MILLAR Bob (USA)
576,ARG,1930,OLAZAR Francisco (ARG)
577,USA,1930,MILLAR Bob (USA)
578,ARG,1930,OLAZAR Francisco (ARG)
579,USA,1930,MILLAR Bob (USA)
580,ARG,1930,OLAZAR Francisco (ARG)
581,USA,1930,MILLAR Bob (USA)
582,ARG,1930,OLAZAR Francisco (ARG)
583,USA,1930,MILLAR Bob (USA)
584,ARG,1930,OLAZAR Francisco (ARG)
585,USA,1930,MILLAR Bob (USA)
586,ARG,1930,OLAZAR Francisco (ARG)
587,USA,1930,MILLAR Bob (USA)
588,ARG,1930,OLAZAR Francisco (ARG)
589,USA,1930,MILLAR Bob (USA)
590,ARG,1930,OLAZAR Francisco (ARG)
591,USA,1930,MILLAR Bob (USA)
592,ARG,1930,OLAZAR Francisco (ARG)
593,USA,1930,MILLAR Bob (USA)
594,ARG,1930,OLAZAR Francisco (ARG)
595,USA,1930,MILLAR Bob (USA)
596,ARG,1930,OLAZAR Francisco (ARG)
597,USA,1930,MILLAR Bob (USA)
598,ARG,1930,OLAZAR Francisco (ARG)
599,ARG,1930,OLAZAR Francisco (ARG)
600,ARG,1930,OLAZAR Francisco (ARG)
601,ARG,1930,OLAZAR Francisco (ARG)
602,ARG,1930,OLAZAR Francisco (ARG)
603,ARG,1930,OLAZAR Francisco (ARG)
604,URU,1930,SUPPICI Alberto (URU)
605,YUG,1930,SIMONOVIC Bosko (YUG)
606,URU,1930,SUPPICI Alberto (URU)
607,YUG,1930,SIMONOVIC Bosko (YUG)
608,URU,1930,SUPPICI Alberto (URU)
609,YUG,1930,SIMONOVIC Bosko (YUG)
610,URU,1930,SUPPICI Alberto (URU)
611,YUG,1930,SIMONOVIC Bosko (YUG)
612,URU,1930,SUPPICI Alberto (URU)
613,YUG,1930,SIMONOVIC Bosko (YUG)
614,URU,1930,SUPPICI Alberto (URU)
615,YUG,1930,SIMONOVIC Bosko (YUG)
616,URU,1930,SUPPICI Alberto (URU)
617,YUG,1930,SIMONOVIC Bosko (YUG)
618,URU,1930,SUPPICI Alberto (URU)
619,YUG,1930,SIMONOVIC Bosko (YUG)
620,URU,1930,SUPPICI Alberto (URU)
621,YUG,1930,SIMONOVIC Bosko (YUG)
622,URU,1930,SUPPICI Alberto (URU)
623,YUG,1930,SIMONOVIC Bosko (YUG)
624,URU,1930,SUPPICI Alberto (URU)
625,YUG,1930,SIMONOVIC Bosko (YUG)
626,URU,1930,SUPPICI Alberto (URU)
627,YUG,1930,SIMONOVIC Bosko (YUG)
628,URU,1930,SUPPICI Alberto (URU)
629,YUG,1930,SIMONOVIC Bosko (YUG)
630,URU,1930,SUPPICI Alberto (URU)
631,YUG,1930,SIMONOVIC Bosko (YUG)
632,URU,1930,SUPPICI Alberto (URU)
633,YUG,1930,SIMONOVIC Bosko (YUG)
634,URU,1930,SUPPICI Alberto (URU)
635,YUG,1930,SIMONOVIC Bosko (YUG)
636,URU,1930,SUPPICI Alberto (URU)
637,YUG,1930,SIMONOVIC Bosko (YUG)
638,URU,1930,SUPPICI Alberto (URU)
639,URU,1930,SUPPICI Alberto (URU)
640,URU,1930,SUPPICI Alberto (URU)
641,URU,1930,SUPPICI Alberto (URU)
642,URU,1930,SUPPICI Alberto (URU)
643,URU,1930,SUPPICI Alberto (URU)
644,ARG,1930,OLAZAR Francisco (ARG)
645,URU,1930,SUPPICI Alberto (URU)
646,ARG,1930,OLAZAR Francisco (ARG)
647,URU,1930,SUPPICI Alberto (URU)
648,ARG,1930,OLAZAR Francisco (ARG)
649,URU,1930,SUPPICI Alberto (URU)
650,ARG,1930,OLAZAR Francisco (ARG)
651,URU,1930,SUPPICI Alberto (URU)
652,ARG,1930,OLAZAR Francisco (ARG)
653,URU,1930,SUPPICI Alberto (URU)
654,ARG,1930,OLAZAR Francisco (ARG)
655,URU,1930,SUPPICI Alberto (URU)
656,ARG,1930,OLAZAR Francisco (ARG)
657,URU,1930,SUPPICI Alberto (URU)
658,ARG,1930,OLAZAR Francisco (ARG)
659,URU,1930,SUPPICI Alberto (URU)
660,ARG,1930,OLAZAR Francisco (ARG)
661,URU,1930,SUPPICI Alberto (URU)
662,ARG,1930,OLAZAR Francisco (ARG)
663,URU,1930,SUPPICI Alberto (URU)
664,ARG,1930,OLAZAR Francisco (ARG)
665,URU,1930,SUPPICI Alberto (URU)
666,ARG,1930,OLAZAR Francisco (ARG)
667,URU,1930,SUPPICI Alberto (URU)
668,ARG,1930,OLAZAR Francisco (ARG)
669,URU,1930,SUPPICI Alberto (URU)
670,ARG,1930,OLAZAR Francisco (ARG)
671,URU,1930,SUPPICI Alberto (URU)
672,ARG,1930,OLAZAR Francisco (ARG)
673,URU,1930,SUPPICI Alberto (URU)
674,ARG,1930,OLAZAR Francisco (ARG)
675,URU,1930,SUPPICI Alberto (URU)
676,ARG,1930,OLAZAR Francisco (ARG)
677,URU,1930,SUPPICI Alberto (URU)
678,ARG,1930,OLAZAR Francisco (ARG)
679,URU,1930,SUPPICI Alberto (URU)
680,ARG,1930,OLAZAR Francisco (ARG)
681,URU,1930,SUPPICI Alberto (URU)
682,ARG,1930,OLAZAR Francisco (ARG)
683,URU,1930,SUPPICI Alberto (URU)
684,ARG,1930,OLAZAR Francisco (ARG)
685,URU,1930,SUPPICI Alberto (URU)
686,ARG,1930,OLAZAR Francisco (ARG)
687,AUT,1934,MEISL Hugo (AUT)
688,FRA,1934,KIMPTON George (ENG)
689,AUT,1934,MEISL Hugo (AUT)
690,FRA,1934,KIMPTON George (ENG)
691,AUT,1934,MEISL Hugo (AUT)
692,FRA,1934,KIMPTON George (ENG)
693,AUT,1934,MEISL Hugo (AUT)
694,FRA,1934,KIMPTON George (ENG)
695,AUT,1934,MEISL Hugo (AUT)
696,FRA,1934,KIMPTON George (ENG)
697,AUT,1934,MEISL Hugo (AUT)
698,FRA,1934,KIMPTON George (ENG)
699,AUT,1934,MEISL Hugo (AUT)
700,FRA,1934,KIMPTON George (ENG)
701,AUT,1934,MEISL Hugo (AUT)
702,FRA,1934,KIMPTON George (ENG)
703,AUT,1934,MEISL Hugo (AUT)
704,FRA,1934,KIMPTON George (ENG)
705,AUT,1934,MEISL Hugo (AUT)
706,FRA,1934,KIMPTON George (ENG)
707,AUT,1934,MEISL Hugo (AUT)
708,FRA,1934,KIMPTON George (ENG)
709,AUT,1934,MEISL Hugo (AUT)
710,FRA,1934,KIMPTON George (ENG)
711,AUT,1934,MEISL Hugo (AUT)
712,FRA,1934,KIMPTON George (ENG)
713,AUT,1934,MEISL Hugo (AUT)
714,FRA,1934,KIMPTON George (ENG)
715,AUT,1934,MEISL Hugo (AUT)
716,FRA,1934,KIMPTON George (ENG)
717,AUT,1934,MEISL Hugo (AUT)
718,FRA,1934,KIMPTON George (ENG)
719,AUT,1934,MEISL Hugo (AUT)
720,FRA,1934,KIMPTON George (ENG)
721,AUT,1934,MEISL Hugo (AUT)
722,FRA,1934,KIMPTON George (ENG)
723,AUT,1934,MEISL Hugo (AUT)
724,FRA,1934,KIMPTON George (ENG)
725,AUT,1934,MEISL Hugo (AUT)
726,FRA,1934,KIMPTON George (ENG)
727,AUT,1934,MEISL Hugo (AUT)
728,FRA,1934,KIMPTON George (ENG)
729,AUT,1934,MEISL Hugo (AUT)
730,FRA,1934,KIMPTON George (ENG)
731,HUN,1934,NADAS Odon (HUN)
732,EGY,1934,McREA James (SCO)
733,HUN,1934,NADAS Odon (HUN)
734,EGY,1934,McREA James (SCO)
735,HUN,1934,NADAS Odon (HUN)
736,EGY,1934,McREA James (SCO)
737,HUN,1934,NADAS Odon (HUN)
738,EGY,1934,McREA James (SCO)
739,HUN,1934,NADAS Odon (HUN)
740,EGY,1934,McREA James (SCO)
741,HUN,1934,NADAS Odon (HUN)
742,EGY,1934,McREA James (SCO)
743,HUN,1934,NADAS Odon (HUN)
744,EGY,1934,McREA James (SCO)
745,HUN,1934,NADAS Odon (HUN)
746,EGY,1934,McREA James (SCO)
747,HUN,1934,NADAS Odon (HUN)
748,EGY,1934,McREA James (SCO)
749,HUN,1934,NADAS Odon (HUN)
750,EGY,1934,McREA James (SCO)
751,HUN,1934,NADAS Odon (HUN)
752,EGY,1934,McREA James (SCO)
753,HUN,1934,NADAS Odon (HUN)
754,EGY,1934,McREA James (SCO)
755,HUN,1934,NADAS Odon (HUN)
756,EGY,1934,McREA James (SCO)
757,HUN,1934,NADAS Odon (HUN)
758,EGY,1934,McREA James (SCO)
759,HUN,1934,NADAS Odon (HUN)
760,EGY,1934,McREA James (SCO)
761,HUN,1934,NADAS Odon (HUN)
762,EGY,1934,McREA James (SCO)
763,HUN,1934,NADAS Odon (HUN)
764,EGY,1934,McREA James (SCO)
765,HUN,1934,NADAS Odon (HUN)
766,HUN,1934,NADAS Odon (HUN)
767,HUN,1934,NADAS Odon (HUN)
768,HUN,1934,NADAS Odon (HUN)
769,HUN,1934,NADAS Odon (HUN)
770,SUI,1934,MUELLER Henry (SUI)
771,NED,1934,GLENDENNING Bob (ENG)
772,SUI,1934,MUELLER Henry (SUI)
773,NED,1934,GLENDENNING Bob (ENG)
774,SUI,1934,MUELLER Henry (SUI)
775,NED,1934,GLENDENNING Bob (ENG)
776,SUI,1934,MUELLER Henry (SUI)
777,NED,1934,GLENDENNING Bob (ENG)
778,SUI,1934,MUELLER Henry (SUI)
779,NED,1934,GLENDENNING Bob (ENG)
780,SUI,1934,MUELLER Henry (SUI)
781,NED,1934,GLENDENNING Bob (ENG)
782,SUI,1934,MUELLER Henry (SUI)
783,NED,1934,GLENDENNING Bob (ENG)
784,SUI,1934,MUELLER Henry (SUI)
785,NED,1934,GLENDENNING Bob (ENG)
786,SUI,1934,MUELLER Henry (SUI)
787,NED,1934,GLENDENNING Bob (ENG)
788,SUI,1934,MUELLER Henry (SUI)
789,NED,1934,GLENDENNING Bob (ENG)
790,SUI,1934,MUELLER Henry (SUI)
791,NED,1934,GLENDENNING Bob (ENG)
792,SUI,1934,MUELLER Henry (SUI)
793,NED,1934,GLENDENNING Bob (ENG)
794,SUI,1934,MUELLER Henry (SUI)
795,NED,1934,GLENDENNING Bob (ENG)
796,SUI,1934,MUELLER Henry (SUI)
797,NED,1934,GLENDENNING Bob (ENG)
798,SUI,1934,MUELLER Henry (SUI)
799,NED,1934,GLENDENNING Bob (ENG)
800,SUI,1934,MUELLER Henry (SUI)
801,NED,1934,GLENDENNING Bob (ENG)
802,SUI,1934,MUELLER Henry (SUI)
803,NED,1934,GLENDENNING Bob (ENG)
804,SUI,1934,MUELLER Henry (SUI)
805,NED,1934,GLENDENNING Bob (ENG)
806,SUI,1934,MUELLER Henry (SUI)
807,NED,1934,GLENDENNING Bob (ENG)
808,SUI,1934,MUELLER Henry (SUI)
809,NED,1934,GLENDENNING Bob (ENG)
810,SUI,1934,MUELLER Henry (SUI)
811,NED,1934,GLENDENNING Bob (ENG)
812,SUI,1934,MUELLER Henry (SUI)
813,NED,1934,GLENDENNING Bob (ENG)
814,SUI,1934,MUELLER Henry (SUI)
815,SWE,1934,NAGY Joszef (HUN)
816,ARG,1934,PASCUCCI Felipe (ITA)
817,SWE,1934,NAGY Joszef (HUN)
818,ARG,1934,PASCUCCI Felipe (ITA)
819,SWE,1934,NAGY Joszef (HUN)
820,ARG,1934,PASCUCCI Felipe (ITA)
821,SWE,1934,NAGY Joszef (HUN)
822,ARG,1934,PASCUCCI Felipe (ITA)
823,SWE,1934,NAGY Joszef (HUN)
824,ARG,1934,PASCUCCI Felipe (ITA)
825,SWE,1934,NAGY Joszef (HUN)
826,ARG,1934,PASCUCCI Felipe (ITA)
827,SWE,1934,NAGY Joszef (HUN)
828,ARG,1934,PASCUCCI Felipe (ITA)
829,SWE,1934,NAGY Joszef (HUN)
830,ARG,1934,PASCUCCI Felipe (ITA)
831,SWE,1934,NAGY Joszef (HUN)
832,ARG,1934,PASCUCCI Felipe (ITA)
833,SWE,1934,NAGY Joszef (HUN)
834,ARG,1934,PASCUCCI Felipe (ITA)
835,SWE,1934,NAGY Joszef (HUN)
836,ARG,1934,PASCUCCI Felipe (ITA)
837,SWE,1934,NAGY Joszef (HUN)
838,ARG,1934,PASCUCCI Felipe (ITA)
839,SWE,1934,NAGY Joszef (HUN)
840,ARG,1934,PASCUCCI Felipe (ITA)
841,SWE,1934,NAGY Joszef (HUN)
842,ARG,1934,PASCUCCI Felipe (ITA)
843,SWE,1934,NAGY Joszef (HUN)
844,ARG,1934,PASCUCCI Felipe (ITA)
845,SWE,1934,NAGY Joszef (HUN)
846,ARG,1934,PASCUCCI Felipe (ITA)
847,SWE,1934,NAGY Joszef (HUN)
848,ARG,1934,PASCUCCI Felipe (ITA)
849,SWE,1934,NAGY Joszef (HUN)
850,ARG,1934,PASCUCCI Felipe (ITA)
851,GER,1934,NERZ Otto (GER)
852,BEL,1934,GOETINCK Hector (BEL)
853,GER,1934,NERZ Otto (GER)
854,BEL,1934,GOETINCK Hector (BEL)
855,GER,1934,NERZ Otto (GER)
856,BEL,1934,GOETINCK Hector (BEL)
857,GER,1934,NERZ Otto (GER)
858,BEL,1934,GOETINCK Hector (BEL)
859,GER,1934,NERZ Otto (GER)
860,BEL,1934,GOETINCK Hector (BEL)
861,GER,1934,NERZ Otto (GER)
862,BEL,1934,GOETINCK Hector (BEL)
863,GER,1934,NERZ Otto (GER)
864,BEL,1934,GOETINCK Hector (BEL)
865,GER,1934,NERZ Otto (GER)
866,BEL,1934,GOETINCK Hector (BEL)
867,GER,1934,NERZ Otto (GER)
868,BEL,1934,GOETINCK Hector (BEL)
869,GER,1934,NERZ Otto (GER)
870,BEL,1934,GOETINCK Hector (BEL)
871,GER,1934,NERZ Otto (GER)
872,BEL,1934,GOETINCK Hector (BEL)
873,GER,1934,NERZ Otto (GER)
874,BEL,1934,GOETINCK Hector (BEL)
875,GER,1934,NERZ Otto (GER)
876,BEL,1934,GOETINCK Hector (BEL)
877,GER,1934,NERZ Otto (GER)
878,BEL,1934,GOETINCK Hector (BEL)
879,GER,1934,NERZ Otto (GER)
880,BEL,1934,GOETINCK Hector (BEL)
881,GER,1934,NERZ Otto (GER)
882,BEL,1934,GOETINCK Hector (BEL)
883,GER,1934,NERZ Otto (GER)
884,BEL,1934,GOETINCK Hector (BEL)
885,GER,1934,NERZ Otto (GER)
886,BEL,1934,GOETINCK Hector (BEL)
887,GER,1934,NERZ Otto (GER)
888,BEL,1934,GOETINCK Hector (BEL)
889,GER,1934,NERZ Otto (GER)
890,BEL,1934,GOETINCK Hector (BEL)
891,GER,1934,NERZ Otto (GER)
892,BEL,1934,GOETINCK Hector (BEL)
893,GER,1934,NERZ Otto (GER)
894,BEL,1934,GOETINCK Hector (BEL)
895,ESP,1934,GARCIA Amadeo (ESP)
896,BRA,1934,LUIZ VINHAES (BRA)
897,ESP,1934,GARCIA Amadeo (ESP)
898,BRA,1934,LUIZ VINHAES (BRA)
899,ESP,1934,GARCIA Amadeo (ESP)
900,BRA,1934,LUIZ VINHAES (BRA)
901,ESP,1934,GARCIA Amadeo (ESP)
902,BRA,1934,LUIZ VINHAES (BRA)
903,ESP,1934,GARCIA Amadeo (ESP)
904,BRA,1934,LUIZ VINHAES (BRA)
905,ESP,1934,GARCIA Amadeo (ESP)
906,BRA,1934,LUIZ VINHAES (BRA)
907,ESP,1934,GARCIA Amadeo (ESP)
908,BRA,1934,LUIZ VINHAES (BRA)
909,ESP,1934,GARCIA Amadeo (ESP)
910,BRA,1934,LUIZ VINHAES (BRA)
911,ESP,1934,GARCIA Amadeo (ESP)
912,BRA,1934,LUIZ VINHAES (BRA)
913,ESP,1934,GARCIA Amadeo (ESP)
914,BRA,1934,LUIZ VINHAES (BRA)
915,ESP,1934,GARCIA Amadeo (ESP)
916,BRA,1934,LUIZ VINHAES (BRA)
917,ESP,1934,GARCIA Amadeo (ESP)
918,BRA,1934,LUIZ VINHAES (BRA)
919,ESP,1934,GARCIA Amadeo (ESP)
920,BRA,1934,LUIZ VINHAES (BRA)
921,ESP,1934,GARCIA Amadeo (ESP)
922,BRA,1934,LUIZ VINHAES (BRA)
923,ESP,1934,GARCIA Amadeo (ESP)
924,BRA,1934,LUIZ VINHAES (BRA)
925,ESP,1934,GARCIA Amadeo (ESP)
926,BRA,1934,LUIZ VINHAES (BRA)
927,ESP,1934,GARCIA Amadeo (ESP)
928,BRA,1934,LUIZ VINHAES (BRA)
929,ESP,1934,GARCIA Amadeo (ESP)
930,ESP,1934,GARCIA Amadeo (ESP)
931,ESP,1934,GARCIA Amadeo (ESP)
932,ESP,1934,GARCIA Amadeo (ESP)
933,ESP,1934,GARCIA Amadeo (ESP)
934,ITA,1934,POZZO Vittorio (ITA)
935,USA,1934,GOULD David (USA)
936,ITA,1934,POZZO Vittorio (ITA)
937,USA,1934,GOULD David (USA)
938,ITA,1934,POZZO Vittorio (ITA)
939,USA,1934,GOULD David (USA)
940,ITA,1934,POZZO Vittorio (ITA)
941,USA,1934,GOULD David (USA)
942,ITA,1934,POZZO Vittorio (ITA)
943,USA,1934,GOULD David (USA)
944,ITA,1934,POZZO Vittorio (ITA)
945,USA,1934,GOULD David (USA)
946,ITA,1934,POZZO Vittorio (ITA)
947,USA,1934,GOULD David (USA)
948,ITA,1934,POZZO Vittorio (ITA)
949,USA,1934,GOULD David (USA)
950,ITA,1934,POZZO Vittorio (ITA)
951,USA,1934,GOULD David (USA)
952,ITA,1934,POZZO Vittorio (ITA)
953,USA,1934,GOULD David (USA)
954,ITA,1934,POZZO Vittorio (ITA)
955,USA,1934,GOULD David (USA)
956,ITA,1934,POZZO Vittorio (ITA)
957,USA,1934,GOULD David (USA)
958,ITA,1934,POZZO Vittorio (ITA)
959,USA,1934,GOULD David (USA)
960,ITA,1934,POZZO Vittorio (ITA)
961,USA,1934,GOULD David (USA)
962,ITA,1934,POZZO Vittorio (ITA)
963,USA,1934,GOULD David (USA)
964,ITA,1934,POZZO Vittorio (ITA)
965,USA,1934,GOULD David (USA)
966,ITA,1934,POZZO Vittorio (ITA)
967,USA,1934,GOULD David (USA)
968,ITA,1934,POZZO Vittorio (ITA)
969,USA,1934,GOULD David (USA)
970,ITA,1934,POZZO Vittorio (ITA)
971,USA,1934,GOULD David (USA)
972,ITA,1934,POZZO Vittorio (ITA)
973,ITA,1934,POZZO Vittorio (ITA)
974,ITA,1934,POZZO Vittorio (ITA)
975,TCH,1934,PETRU Karel (TCH)
976,ROU,1934,RADULESCU Constantin (ROU)
977,TCH,1934,PETRU Karel (TCH)
978,ROU,1934,RADULESCU Constantin (ROU)
979,TCH,1934,PETRU Karel (TCH)
980,ROU,1934,RADULESCU Constantin (ROU)
981,TCH,1934,PETRU Karel (TCH)
982,ROU,1934,RADULESCU Constantin (ROU)
983,TCH,1934,PETRU Karel (TCH)
984,ROU,1934,RADULESCU Constantin (ROU)
985,TCH,1934,PETRU Karel (TCH)
986,ROU,1934,RADULESCU Constantin (ROU)
987,TCH,1934,PETRU Karel (TCH)
988,ROU,1934,RADULESCU Constantin (ROU)
989,TCH,1934,PETRU Karel (TCH)
990,ROU,1934,RADULESCU Constantin (ROU)
991,TCH,1934,PETRU Karel (TCH)
992,ROU,1934,RADULESCU Constantin (ROU)
993,TCH,1934,PETRU Karel (TCH)
994,ROU,1934,RADULESCU Constantin (ROU)
995,TCH,1934,PETRU Karel (TCH)
996,ROU,1934,RADULESCU Constantin (ROU)
997,TCH,1934,PETRU Karel (TCH)
998,ROU,1934,RADULESCU Constantin (ROU)
999,TCH,1934,PETRU Karel (TCH)
1000,ROU,1934,RADULESCU Constantin (ROU)
1001,TCH,1934,PETRU Karel (TCH)
1002,ROU,1934,RADULESCU Constantin (ROU)
1003,TCH,1934,PETRU Karel (TCH)
1004,ROU,1934,RADULESCU Constantin (ROU)
1005,TCH,1934,PETRU Karel (TCH)
1006,TCH,1934,PETRU Karel (TCH)
1007,TCH,1934,PETRU Karel (TCH)
1008,TCH,1934,PETRU Karel (TCH)
1009,SUI,1934,MUELLER Henry (SUI)
1010,TCH,1934,PETRU Karel (TCH)
1011,SUI,1934,MUELLER Henry (SUI)
1012,TCH,1934,PETRU Karel (TCH)
1013,SUI,1934,MUELLER Henry (SUI)
1014,TCH,1934,PETRU Karel (TCH)
1015,SUI,1934,MUELLER Henry (SUI)
1016,TCH,1934,PETRU Karel (TCH)
1017,SUI,1934,MUELLER Henry (SUI)
1018,TCH,1934,PETRU Karel (TCH)
1019,SUI,1934,MUELLER Henry (SUI)
1020,TCH,1934,PETRU Karel (TCH)
1021,SUI,1934,MUELLER Henry (SUI)
1022,TCH,1934,PETRU Karel (TCH)
1023,SUI,1934,MUELLER Henry (SUI)
1024,TCH,1934,PETRU Karel (TCH)
1025,SUI,1934,MUELLER Henry (SUI)
1026,TCH,1934,PETRU Karel (TCH)
1027,SUI,1934,MUELLER Henry (SUI)
1028,TCH,1934,PETRU Karel (TCH)
1029,SUI,1934,MUELLER Henry (SUI)
1030,TCH,1934,PETRU Karel (TCH)
1031,SUI,1934,MUELLER Henry (SUI)
1032,TCH,1934,PETRU Karel (TCH)
1033,SUI,1934,MUELLER Henry (SUI)
1034,TCH,1934,PETRU Karel (TCH)
1035,SUI,1934,MUELLER Henry (SUI)
1036,TCH,1934,PETRU Karel (TCH)
1037,SUI,1934,MUELLER Henry (SUI)
1038,TCH,1934,PETRU Karel (TCH)
1039,SUI,1934,MUELLER Henry (SUI)
1040,TCH,1934,PETRU Karel (TCH)
1041,SUI,1934,MUELLER Henry (SUI)
1042,TCH,1934,PETRU Karel (TCH)
1043,SUI,1934,MUELLER Henry (SUI)
1044,SUI,1934,MUELLER Henry (SUI)
1045,SUI,1934,MUELLER Henry (SUI)
1046,SUI,1934,MUELLER Henry (SUI)
1047,SUI,1934,MUELLER Henry (SUI)
1048,SUI,1934,MUELLER Henry (SUI)
1049,GER,1934,NERZ Otto (GER)
1050,SWE,1934,NAGY Joszef (HUN)
1051,GER,1934,NERZ Otto (GER)
1052,SWE,1934,NAGY Joszef (HUN)
1053,GER,1934,NERZ Otto (GER)
1054,SWE,1934,NAGY Joszef (HUN)
1055,GER,1934,NERZ Otto (GER)
1056,SWE,1934,NAGY Joszef (HUN)
1057,GER,1934,NERZ Otto (GER)
1058,SWE,1934,NAGY Joszef (HUN)
1059,GER,1934,NERZ Otto (GER)
1060,SWE,1934,NAGY Joszef (HUN)
1061,GER,1934,NERZ Otto (GER)
1062,SWE,1934,NAGY Joszef (HUN)
1063,GER,1934,NERZ Otto (GER)
1064,SWE,1934,NAGY Joszef (HUN)
1065,GER,1934,NERZ Otto (GER)
1066,SWE,1934,NAGY Joszef (HUN)
1067,GER,1934,NERZ Otto (GER)
1068,SWE,1934,NAGY Joszef (HUN)
1069,GER,1934,NERZ Otto (GER)
1070,SWE,1934,NAGY Joszef (HUN)
1071,GER,1934,NERZ Otto (GER)
1072,SWE,1934,NAGY Joszef (HUN)
1073,GER,1934,NERZ Otto (GER)
1074,SWE,1934,NAGY Joszef (HUN)
1075,GER,1934,NERZ Otto (GER)
1076,SWE,1934,NAGY Joszef (HUN)
1077,GER,1934,NERZ Otto (GER)
1078,SWE,1934,NAGY Joszef (HUN)
1079,GER,1934,NERZ Otto (GER)
1080,SWE,1934,NAGY Joszef (HUN)
1081,GER,1934,NERZ Otto (GER)
1082,SWE,1934,NAGY Joszef (HUN)
1083,GER,1934,NERZ Otto (GER)
1084,SWE,1934,NAGY Joszef (HUN)
1085,GER,1934,NERZ Otto (GER)
1086,GER,1934,NERZ Otto (GER)
1087,GER,1934,NERZ Otto (GER)
1088,GER,1934,NERZ Otto (GER)
1089,ITA,1934,POZZO Vittorio (ITA)
1090,ESP,1934,GARCIA Amadeo (ESP)
1091,ITA,1934,POZZO Vittorio (ITA)
1092,ESP,1934,GARCIA Amadeo (ESP)
1093,ITA,1934,POZZO Vittorio (ITA)
1094,ESP,1934,GARCIA Amadeo (ESP)
1095,ITA,1934,POZZO Vittorio (ITA)
1096,ESP,1934,GARCIA Amadeo (ESP)
1097,ITA,1934,POZZO Vittorio (ITA)
1098,ESP,1934,GARCIA Amadeo (ESP)
1099,ITA,1934,POZZO Vittorio (ITA)
1100,ESP,1934,GARCIA Amadeo (ESP)
1101,ITA,1934,POZZO Vittorio (ITA)
1102,ESP,1934,GARCIA Amadeo (ESP)
1103,ITA,1934,POZZO Vittorio (ITA)
1104,ESP,1934,GARCIA Amadeo (ESP)
1105,ITA,1934,POZZO Vittorio (ITA)
1106,ESP,1934,GARCIA Amadeo (ESP)
1107,ITA,1934,POZZO Vittorio (ITA)
1108,ESP,1934,GARCIA Amadeo (ESP)
1109,ITA,1934,POZZO Vittorio (ITA)
1110,ESP,1934,GARCIA Amadeo (ESP)
1111,ITA,1934,POZZO Vittorio (ITA)
1112,ESP,1934,GARCIA Amadeo (ESP)
1113,ITA,1934,POZZO Vittorio (ITA)
1114,ESP,1934,GARCIA Amadeo (ESP)
1115,ITA,1934,POZZO Vittorio (ITA)
1116,ESP,1934,GARCIA Amadeo (ESP)
1117,ITA,1934,POZZO Vittorio (ITA)
1118,ESP,1934,GARCIA Amadeo (ESP)
1119,ITA,1934,POZZO Vittorio (ITA)
1120,ESP,1934,GARCIA Amadeo (ESP)
1121,ITA,1934,POZZO Vittorio (ITA)
1122,ESP,1934,GARCIA Amadeo (ESP)
1123,ITA,1934,POZZO Vittorio (ITA)
1124,ESP,1934,GARCIA Amadeo (ESP)
1125,ITA,1934,POZZO Vittorio (ITA)
1126,ESP,1934,GARCIA Amadeo (ESP)
1127,ITA,1934,POZZO Vittorio (ITA)
1128,ESP,1934,GARCIA Amadeo (ESP)
1129,ITA,1934,POZZO Vittorio (ITA)
1130,ESP,1934,GARCIA Amadeo (ESP)
1131,ITA,1934,POZZO Vittorio (ITA)
1132,ESP,1934,GARCIA Amadeo (ESP)
1133,AUT,1934,MEISL Hugo (AUT)
1134,HUN,1934,NADAS Odon (HUN)
1135,AUT,1934,MEISL Hugo (AUT)
1136,HUN,1934,NADAS Odon (HUN)
1137,AUT,1934,MEISL Hugo (AUT)
1138,HUN,1934,NADAS Odon (HUN)
1139,AUT,1934,MEISL Hugo (AUT)
1140,HUN,1934,NADAS Odon (HUN)
1141,AUT,1934,MEISL Hugo (AUT)
1142,HUN,1934,NADAS Odon (HUN)
1143,AUT,1934,MEISL Hugo (AUT)
1144,HUN,1934,NADAS Odon (HUN)
1145,AUT,1934,MEISL Hugo (AUT)
1146,HUN,1934,NADAS Odon (HUN)
1147,AUT,1934,MEISL Hugo (AUT)
1148,HUN,1934,NADAS Odon (HUN)
1149,AUT,1934,MEISL Hugo (AUT)
1150,HUN,1934,NADAS Odon (HUN)
1151,AUT,1934,MEISL Hugo (AUT)
1152,HUN,1934,NADAS Odon (HUN)
1153,AUT,1934,MEISL Hugo (AUT)
1154,HUN,1934,NADAS Odon (HUN)
1155,AUT,1934,MEISL Hugo (AUT)
1156,HUN,1934,NADAS Odon (HUN)
1157,AUT,1934,MEISL Hugo (AUT)
1158,HUN,1934,NADAS Odon (HUN)
1159,AUT,1934,MEISL Hugo (AUT)
1160,HUN,1934,NADAS Odon (HUN)
1161,AUT,1934,MEISL Hugo (AUT)
